"Data","ID_Veiculo","KM Percorridos","ValorAbastecimento","ValorManutencao","CustoFixo","CustoTotal"
"9/1/2019","6185","325","R$ 1,921.05","R$ 919.44","R$ 5,357.36","R$ 8,197.86"
"9/1/2019","6195","221","R$ 270.22","R$ 129.33","R$ 698.25","R$ 1,097.80"
"9/1/2019","6205","145","R$ 21.60","R$ 9.53","R$ 83.62","R$ 114.74"
"9/1/2019","6215","448","R$ 136.52","R$ 47.74","R$ 289.49","R$ 473.76"
"9/1/2019","6225","173","R$ 51.26","R$ 18.02","R$ 133.49","R$ 202.76"
"9/1/2019","6235","378","R$ 583.09","R$ 200.86","R$ 2,107.90","R$ 2,891.84"
"9/1/2019","6245","169","R$ 111.18","R$ 47.75","R$ 257.26","R$ 416.20"
"9/1/2019","6255","276","R$ 1,387.97","R$ 490.20","R$ 3,992.70","R$ 5,870.87"
"9/1/2019","6265","58","R$ 368.59","R$ 159.05","R$ 953.59","R$ 1,481.23"
"9/1/2019","6275","58","R$ 198.57","R$ 87.27","R$ 466.91","R$ 752.75"
"9/1/2019","6285","282","R$ 593.72","R$ 265.70","R$ 2,273.86","R$ 3,133.28"
"9/1/2019","6295","238","R$ 3,969.40","R$ 1,292.82","R$ 13,625.81","R$ 18,888.03"
"9/1/2019","6305","162","R$ 156.03","R$ 69.82","R$ 573.25","R$ 799.10"
"9/1/2019","6315","58","R$ 533.87","R$ 245.45","R$ 2,041.61","R$ 2,820.93"
"9/1/2019","6325","312","R$ 67.15","R$ 30.87","R$ 171.91","R$ 269.93"
"9/1/2019","6335","175","R$ 185.43","R$ 59.78","R$ 371.74","R$ 616.96"
"9/1/2019","6345","350","R$ 315.60","R$ 149.71","R$ 944.51","R$ 1,409.81"
"9/1/2019","6355","299","R$ 395.06","R$ 172.03","R$ 938.35","R$ 1,505.44"
"9/1/2019","6365","284","R$ 209.89","R$ 90.56","R$ 806.96","R$ 1,107.40"
"9/1/2019","6375","213","R$ 966.58","R$ 341.38","R$ 2,136.99","R$ 3,444.95"
"9/1/2019","6385","84","R$ 71.88","R$ 33.04","R$ 228.48","R$ 333.40"
"9/1/2019","6395","321","R$ 769.25","R$ 292.37","R$ 1,752.05","R$ 2,813.67"
"9/1/2019","6405","366","R$ 229.69","R$ 88.14","R$ 713.46","R$ 1,031.28"
"9/1/2019","6415","206","R$ 63.97","R$ 30.34","R$ 256.49","R$ 350.80"
"9/1/2019","6425","240","R$ 159.55","R$ 70.43","R$ 507.71","R$ 737.69"
"9/1/2019","6435","110","R$ 22.73","R$ 8.86","R$ 73.79","R$ 105.38"
"9/1/2019","6445","258","R$ 145.75","R$ 52.76","R$ 372.40","R$ 570.91"
"9/1/2019","6455","270","R$ 120.77","R$ 56.02","R$ 402.24","R$ 579.03"
"9/1/2019","6465","360","R$ 70.56","R$ 25.30","R$ 151.98","R$ 247.83"
"9/1/2019","6475","175","R$ 432.17","R$ 206.84","R$ 1,063.97","R$ 1,702.97"
"9/1/2019","6485","200","R$ 67.77","R$ 30.61","R$ 189.62","R$ 288.00"
"9/1/2019","6495","58","R$ 1.04","R$ 0.48","R$ 2.82","R$ 4.34"
"9/1/2019","6505","364","R$ 251.60","R$ 86.66","R$ 858.80","R$ 1,197.06"
"9/1/2019","6515","126","R$ 158.14","R$ 60.68","R$ 537.13","R$ 755.95"
"9/1/2019","6525","148","R$ 130.86","R$ 42.62","R$ 456.29","R$ 629.77"
"9/1/2019","6535","266","R$ 45.34","R$ 15.46","R$ 161.75","R$ 222.56"
"9/1/2019","6545","171","R$ 559.29","R$ 182.16","R$ 1,900.09","R$ 2,641.54"
"9/1/2019","6555","13","R$ 83.99","R$ 30.11","R$ 229.30","R$ 343.39"
"9/1/2019","6565","130","R$ 111.51","R$ 45.09","R$ 384.78","R$ 541.38"
"9/1/2019","6575","68","R$ 49.79","R$ 19.95","R$ 189.01","R$ 258.75"
"9/1/2019","6585","175","R$ 504.83","R$ 209.91","R$ 1,407.30","R$ 2,122.05"
"9/1/2019","6595","175","R$ 12.11","R$ 5.85","R$ 27.30","R$ 45.26"
"9/1/2019","6605","357","R$ 284.76","R$ 135.68","R$ 1,000.55","R$ 1,420.99"
"9/1/2019","6615","109","R$ 20.14","R$ 9.21","R$ 76.48","R$ 105.84"
"9/1/2019","6625","428","R$ 852.41","R$ 383.20","R$ 3,202.07","R$ 4,437.67"
"9/1/2019","6635","504","R$ 587.07","R$ 283.48","R$ 1,535.19","R$ 2,405.75"
"9/1/2019","6645","250","R$ 1,015.70","R$ 458.66","R$ 2,327.69","R$ 3,802.05"
"9/1/2019","6655","100","R$ 127.65","R$ 41.79","R$ 311.59","R$ 481.02"
"9/1/2019","6665","167","R$ 121.29","R$ 54.53","R$ 364.94","R$ 540.76"
"9/1/2019","6675","262","R$ 954.38","R$ 382.26","R$ 2,444.91","R$ 3,781.55"
"9/1/2019","6685","320","R$ 250.86","R$ 100.47","R$ 657.34","R$ 1,008.67"
"9/1/2019","6695","117","R$ 845.84","R$ 307.72","R$ 2,430.39","R$ 3,583.94"
"9/1/2019","6705","58","R$ 244.23","R$ 96.45","R$ 736.20","R$ 1,076.88"
"9/1/2019","6715","579","R$ 623.22","R$ 217.94","R$ 1,534.77","R$ 2,375.93"
"9/1/2019","6725","58","R$ 21.94","R$ 10.08","R$ 81.77","R$ 113.79"
"9/1/2019","6735","117","R$ 35.14","R$ 12.16","R$ 117.69","R$ 164.99"
"9/1/2019","6755","233","R$ 1,502.58","R$ 491.92","R$ 4,832.61","R$ 6,827.12"
"9/1/2019","6765","58","R$ 16.47","R$ 6.82","R$ 35.92","R$ 59.21"
"9/1/2019","6775","175","R$ 350.88","R$ 143.20","R$ 986.08","R$ 1,480.16"
"9/1/2019","6815","175","R$ 731.62","R$ 339.41","R$ 2,277.85","R$ 3,348.88"
"9/1/2019","6825","350","R$ 2,081.59","R$ 1,005.12","R$ 7,806.92","R$ 10,893.64"
"9/1/2019","6835","58","R$ 27.91","R$ 10.05","R$ 62.32","R$ 100.28"
"9/1/2019","6855","175","R$ 630.57","R$ 243.15","R$ 1,582.73","R$ 2,456.45"
"9/1/2019","6875","117","R$ 61.98","R$ 24.71","R$ 131.37","R$ 218.07"
"9/1/2019","6885","175","R$ 96.55","R$ 34.79","R$ 346.04","R$ 477.38"
"9/1/2019","6895","58","R$ 47.48","R$ 18.83","R$ 112.44","R$ 178.76"
"9/1/2019","6905","175","R$ 122.41","R$ 50.66","R$ 278.73","R$ 451.79"
"9/1/2019","6915","175","R$ 565.33","R$ 231.82","R$ 1,598.52","R$ 2,395.67"
"9/1/2019","6935","233","R$ 648.40","R$ 251.22","R$ 1,586.67","R$ 2,486.29"
"9/1/2019","6945","58","R$ 58.52","R$ 26.07","R$ 135.83","R$ 220.42"
"9/1/2019","6955","175","R$ 583.97","R$ 217.69","R$ 1,946.90","R$ 2,748.56"
"9/1/2019","6965","117","R$ 58.56","R$ 25.27","R$ 157.79","R$ 241.62"
"9/1/2019","6975","58","R$ 8.52","R$ 3.14","R$ 30.43","R$ 42.09"
"9/1/2019","6985","117","R$ 64.34","R$ 25.28","R$ 178.72","R$ 268.34"
"9/1/2019","6995","58","R$ 0.59","R$ 0.19","R$ 1.83","R$ 2.60"
"9/1/2019","7005","117","R$ 50.44","R$ 17.37","R$ 103.38","R$ 171.19"
"9/1/2019","7015","117","R$ 76.76","R$ 37.23","R$ 240.39","R$ 354.39"
"9/1/2019","7025","117","R$ 63.60","R$ 23.71","R$ 198.78","R$ 286.08"
"9/1/2019","7035","350","R$ 658.39","R$ 244.25","R$ 2,015.22","R$ 2,917.85"
"9/1/2019","7045","233","R$ 329.15","R$ 122.71","R$ 707.71","R$ 1,159.57"
"9/1/2019","7065","233","R$ 565.59","R$ 207.79","R$ 1,298.06","R$ 2,071.45"
"9/1/2019","7085","58","R$ 29.24","R$ 11.06","R$ 105.16","R$ 145.45"
"9/1/2019","7095","175","R$ 429.82","R$ 203.00","R$ 1,254.91","R$ 1,887.73"
"9/1/2019","7105","117","R$ 118.02","R$ 53.54","R$ 291.67","R$ 463.24"
"9/1/2019","7115","117","R$ 66.49","R$ 26.13","R$ 171.67","R$ 264.29"
"9/1/2019","7125","292","R$ 184.17","R$ 82.42","R$ 669.81","R$ 936.40"
"9/1/2019","7135","292","R$ 237.99","R$ 99.42","R$ 882.23","R$ 1,219.63"
"9/1/2019","7155","117","R$ 1,064.88","R$ 514.19","R$ 2,938.51","R$ 4,517.57"
"9/1/2019","7175","117","R$ 32.95","R$ 11.46","R$ 112.20","R$ 156.61"
"9/1/2019","7185","117","R$ 38.11","R$ 13.46","R$ 135.13","R$ 186.70"
"9/1/2019","7195","175","R$ 1,864.58","R$ 715.52","R$ 6,770.79","R$ 9,350.89"
"9/1/2019","7205","233","R$ 971.44","R$ 341.40","R$ 2,625.06","R$ 3,937.89"
"9/1/2019","7215","175","R$ 122.82","R$ 47.13","R$ 346.80","R$ 516.75"
"10/1/2019","2025","113","R$ 49.79","R$ 19.85","R$ 163.50","R$ 233.14"
"10/1/2019","2035","394","R$ 785.43","R$ 267.84","R$ 1,886.71","R$ 2,939.98"
"10/1/2019","2045","936","R$ 480.60","R$ 217.03","R$ 1,217.73","R$ 1,915.36"
"10/1/2019","2055","559","R$ 1,177.74","R$ 534.24","R$ 3,299.86","R$ 5,011.84"
"10/1/2019","2065","860","R$ 1,711.77","R$ 738.59","R$ 4,428.45","R$ 6,878.81"
"10/1/2019","2075","295","R$ 321.32","R$ 157.23","R$ 1,268.41","R$ 1,746.95"
"10/1/2019","2085","449","R$ 1,208.95","R$ 484.23","R$ 2,621.50","R$ 4,314.68"
"10/1/2019","2095","358","R$ 196.35","R$ 92.73","R$ 753.78","R$ 1,042.86"
"10/1/2019","2105","694","R$ 1,638.67","R$ 723.40","R$ 4,634.86","R$ 6,996.92"
"10/1/2019","2115","698","R$ 1,504.35","R$ 608.25","R$ 5,407.21","R$ 7,519.81"
"10/1/2019","2125","385","R$ 134.39","R$ 46.29","R$ 316.58","R$ 497.26"
"10/1/2019","2135","311","R$ 164.00","R$ 56.49","R$ 477.56","R$ 698.04"
"10/1/2019","2145","468","R$ 662.34","R$ 284.48","R$ 2,352.80","R$ 3,299.62"
"10/1/2019","2155","679","R$ 106.78","R$ 50.42","R$ 325.10","R$ 482.29"
"10/1/2019","2165","355","R$ 132.56","R$ 54.61","R$ 344.11","R$ 531.28"
"10/1/2019","2175","494","R$ 1,896.35","R$ 706.95","R$ 4,976.15","R$ 7,579.45"
"10/1/2019","2185","636","R$ 202.96","R$ 75.30","R$ 627.30","R$ 905.55"
"10/1/2019","2195","573","R$ 147.17","R$ 71.06","R$ 358.71","R$ 576.94"
"10/1/2019","2205","289","R$ 607.47","R$ 206.11","R$ 1,933.33","R$ 2,746.91"
"10/1/2019","2215","533","R$ 602.56","R$ 195.24","R$ 1,794.24","R$ 2,592.04"
"10/1/2019","2225","482","R$ 314.48","R$ 118.96","R$ 905.23","R$ 1,338.67"
"10/1/2019","2235","264","R$ 4,621.37","R$ 1,697.81","R$ 9,643.43","R$ 15,962.61"
"10/1/2019","2245","695","R$ 1,166.51","R$ 469.43","R$ 3,234.03","R$ 4,869.97"
"10/1/2019","2255","738","R$ 294.64","R$ 109.84","R$ 682.06","R$ 1,086.54"
"10/1/2019","2265","395","R$ 993.52","R$ 372.18","R$ 2,517.54","R$ 3,883.23"
"10/1/2019","2275","631","R$ 1,493.07","R$ 720.96","R$ 3,561.10","R$ 5,775.12"
"10/1/2019","2285","766","R$ 402.18","R$ 196.79","R$ 951.25","R$ 1,550.22"
"10/1/2019","2295","550","R$ 1,644.21","R$ 709.45","R$ 4,637.64","R$ 6,991.29"
"10/1/2019","2305","516","R$ 251.78","R$ 93.86","R$ 651.70","R$ 997.33"
"10/1/2019","2315","966","R$ 301.72","R$ 141.23","R$ 708.94","R$ 1,151.90"
"10/1/2019","2325","484","R$ 873.42","R$ 283.00","R$ 1,903.04","R$ 3,059.46"
"10/1/2019","2335","93","R$ 81.71","R$ 29.14","R$ 236.83","R$ 347.69"
"10/1/2019","2345","479","R$ 390.66","R$ 129.88","R$ 1,035.01","R$ 1,555.54"
"10/1/2019","2355","144","R$ 5.97","R$ 2.42","R$ 15.15","R$ 23.54"
"10/1/2019","2365","256","R$ 463.89","R$ 192.90","R$ 1,528.21","R$ 2,185.00"
"10/1/2019","2375","634","R$ 2,413.75","R$ 1,134.89","R$ 5,704.64","R$ 9,253.28"
"10/1/2019","2385","325","R$ 1,000.27","R$ 417.88","R$ 2,631.49","R$ 4,049.65"
"10/1/2019","2395","523","R$ 226.24","R$ 73.69","R$ 784.78","R$ 1,084.71"
"10/1/2019","2405","591","R$ 698.21","R$ 241.72","R$ 1,596.81","R$ 2,536.74"
"10/1/2019","2415","372","R$ 627.47","R$ 296.34","R$ 1,974.84","R$ 2,898.65"
"10/1/2019","2425","256","R$ 604.72","R$ 258.54","R$ 1,807.16","R$ 2,670.43"
"10/1/2019","2435","366","R$ 226.05","R$ 109.15","R$ 568.08","R$ 903.28"
"10/1/2019","2445","362","R$ 579.00","R$ 200.45","R$ 1,501.59","R$ 2,281.04"
"10/1/2019","2455","529","R$ 1,315.85","R$ 446.46","R$ 3,362.88","R$ 5,125.18"
"10/1/2019","2465","603","R$ 1,877.89","R$ 871.19","R$ 6,194.05","R$ 8,943.12"
"10/1/2019","2475","519","R$ 177.41","R$ 61.73","R$ 473.68","R$ 712.83"
"10/1/2019","2485","170","R$ 85.10","R$ 33.76","R$ 283.24","R$ 402.10"
"10/1/2019","2495","427","R$ 382.10","R$ 165.63","R$ 1,003.40","R$ 1,551.12"
"10/1/2019","2505","340","R$ 722.17","R$ 250.01","R$ 1,658.89","R$ 2,631.07"
"10/1/2019","2515","309","R$ 53.47","R$ 18.33","R$ 140.22","R$ 212.02"
"10/1/2019","2525","646","R$ 978.32","R$ 449.81","R$ 2,407.35","R$ 3,835.48"
"10/1/2019","2535","218","R$ 500.58","R$ 237.46","R$ 1,498.12","R$ 2,236.16"
"10/1/2019","2545","400","R$ 150.29","R$ 69.10","R$ 534.97","R$ 754.37"
"10/1/2019","2555","335","R$ 290.32","R$ 107.18","R$ 688.13","R$ 1,085.63"
"10/1/2019","2565","297","R$ 264.71","R$ 102.08","R$ 589.92","R$ 956.71"
"10/1/2019","2575","373","R$ 190.71","R$ 93.31","R$ 471.06","R$ 755.09"
"10/1/2019","2585","162","R$ 24.42","R$ 9.82","R$ 77.70","R$ 111.94"
"10/1/2019","2595","522","R$ 313.68","R$ 106.42","R$ 1,066.30","R$ 1,486.40"
"10/1/2019","2605","206","R$ 241.54","R$ 88.73","R$ 639.88","R$ 970.15"
"10/1/2019","2615","122","R$ 16.51","R$ 6.93","R$ 44.70","R$ 68.13"
"10/1/2019","2625","1016","R$ 869.98","R$ 398.21","R$ 1,951.82","R$ 3,220.01"
"10/1/2019","2635","561","R$ 1,416.76","R$ 597.38","R$ 3,738.08","R$ 5,752.22"
"10/1/2019","2645","243","R$ 50.35","R$ 19.69","R$ 127.49","R$ 197.53"
"10/1/2019","2655","540","R$ 96.21","R$ 34.49","R$ 223.15","R$ 353.86"
"10/1/2019","2665","308","R$ 364.38","R$ 132.57","R$ 781.34","R$ 1,278.29"
"10/1/2019","2675","405","R$ 885.75","R$ 370.04","R$ 3,041.04","R$ 4,296.82"
"10/1/2019","2685","601","R$ 355.15","R$ 170.73","R$ 1,010.18","R$ 1,536.07"
"10/1/2019","2695","225","R$ 300.87","R$ 115.45","R$ 764.34","R$ 1,180.66"
"10/1/2019","2705","319","R$ 84.91","R$ 37.83","R$ 202.29","R$ 325.03"
"10/1/2019","2715","307","R$ 2,348.39","R$ 1,149.06","R$ 5,675.84","R$ 9,173.29"
"10/1/2019","2725","766","R$ 1,073.93","R$ 430.15","R$ 3,497.13","R$ 5,001.20"
"10/1/2019","2735","185","R$ 138.72","R$ 52.97","R$ 382.11","R$ 573.80"
"10/1/2019","2745","219","R$ 347.38","R$ 151.27","R$ 969.23","R$ 1,467.87"
"10/1/2019","2755","187","R$ 35.63","R$ 14.01","R$ 78.15","R$ 127.79"
"10/1/2019","2765","702","R$ 1,268.68","R$ 472.95","R$ 3,741.63","R$ 5,483.26"
"10/1/2019","2775","968","R$ 4,599.24","R$ 1,576.31","R$ 9,372.33","R$ 15,547.87"
"10/1/2019","2785","1065","R$ 150.85","R$ 65.99","R$ 474.05","R$ 690.89"
"10/1/2019","2795","273","R$ 143.10","R$ 66.08","R$ 426.37","R$ 635.55"
"10/1/2019","2805","355","R$ 524.49","R$ 177.96","R$ 1,720.37","R$ 2,422.82"
"10/1/2019","2815","298","R$ 84.50","R$ 31.05","R$ 230.17","R$ 345.72"
"10/1/2019","2825","258","R$ 78.12","R$ 36.08","R$ 256.05","R$ 370.25"
"10/1/2019","2835","614","R$ 173.44","R$ 74.49","R$ 603.72","R$ 851.65"
"10/1/2019","2845","500","R$ 57.13","R$ 20.28","R$ 149.21","R$ 226.62"
"10/1/2019","2855","339","R$ 388.26","R$ 135.08","R$ 836.49","R$ 1,359.84"
"10/1/2019","2865","1136","R$ 702.15","R$ 270.75","R$ 1,571.52","R$ 2,544.42"
"10/1/2019","2875","545","R$ 801.62","R$ 383.67","R$ 1,818.09","R$ 3,003.37"
"10/1/2019","2885","287","R$ 497.47","R$ 214.64","R$ 1,090.03","R$ 1,802.14"
"10/1/2019","2895","494","R$ 39.69","R$ 14.80","R$ 91.48","R$ 145.97"
"10/1/2019","2905","286","R$ 437.13","R$ 140.91","R$ 1,132.85","R$ 1,710.88"
"10/1/2019","2915","443","R$ 329.83","R$ 107.99","R$ 1,060.81","R$ 1,498.63"
"10/1/2019","2925","328","R$ 1,976.49","R$ 841.13","R$ 6,276.40","R$ 9,094.01"
"10/1/2019","2935","321","R$ 164.79","R$ 69.81","R$ 403.59","R$ 638.19"
"10/1/2019","2945","253","R$ 109.48","R$ 35.84","R$ 392.46","R$ 537.78"
"10/1/2019","2955","350","R$ 1,832.93","R$ 653.81","R$ 5,287.39","R$ 7,774.13"
"10/1/2019","2965","231","R$ 18.92","R$ 7.98","R$ 67.85","R$ 94.74"
"10/1/2019","2975","393","R$ 270.50","R$ 115.64","R$ 691.51","R$ 1,077.65"
"10/1/2019","2985","496","R$ 225.63","R$ 107.03","R$ 799.55","R$ 1,132.20"
"10/1/2019","2995","609","R$ 223.66","R$ 107.05","R$ 668.31","R$ 999.03"
"10/1/2019","3005","308","R$ 392.43","R$ 151.32","R$ 1,397.67","R$ 1,941.41"
"10/1/2019","3015","252","R$ 149.41","R$ 69.00","R$ 546.29","R$ 764.71"
"10/1/2019","3025","447","R$ 980.05","R$ 434.62","R$ 3,184.59","R$ 4,599.26"
"10/1/2019","3035","106","R$ 34.35","R$ 15.37","R$ 81.96","R$ 131.68"
"10/1/2019","3045","683","R$ 498.53","R$ 170.00","R$ 1,018.85","R$ 1,687.39"
"10/1/2019","3055","415","R$ 134.01","R$ 44.56","R$ 366.86","R$ 545.43"
"10/1/2019","3065","321","R$ 227.51","R$ 77.19","R$ 614.58","R$ 919.28"
"10/1/2019","3075","351","R$ 184.45","R$ 60.69","R$ 400.04","R$ 645.19"
"10/1/2019","3085","645","R$ 991.86","R$ 404.82","R$ 2,614.06","R$ 4,010.75"
"10/1/2019","3095","258","R$ 2,813.40","R$ 1,276.21","R$ 7,846.73","R$ 11,936.33"
"10/1/2019","3105","869","R$ 415.95","R$ 137.58","R$ 964.85","R$ 1,518.38"
"10/1/2019","3115","402","R$ 476.49","R$ 161.67","R$ 1,555.00","R$ 2,193.15"
"10/1/2019","3125","1025","R$ 471.05","R$ 200.46","R$ 1,096.21","R$ 1,767.72"
"10/1/2019","3135","349","R$ 3,788.78","R$ 1,695.50","R$ 8,731.82","R$ 14,216.10"
"10/1/2019","3145","373","R$ 93.82","R$ 43.53","R$ 340.11","R$ 477.46"
"10/1/2019","3155","499","R$ 152.22","R$ 50.09","R$ 515.87","R$ 718.18"
"10/1/2019","3165","71","R$ 13.96","R$ 5.56","R$ 50.22","R$ 69.74"
"10/1/2019","3175","306","R$ 671.93","R$ 320.17","R$ 1,940.72","R$ 2,932.82"
"10/1/2019","3185","773","R$ 941.48","R$ 322.68","R$ 2,635.49","R$ 3,899.65"
"10/1/2019","3195","206","R$ 195.35","R$ 86.23","R$ 470.13","R$ 751.71"
"10/1/2019","3205","711","R$ 236.91","R$ 82.02","R$ 822.42","R$ 1,141.35"
"10/1/2019","3215","398","R$ 123.67","R$ 58.41","R$ 303.09","R$ 485.17"
"10/1/2019","3225","332","R$ 519.31","R$ 225.10","R$ 1,822.20","R$ 2,566.60"
"10/1/2019","3235","481","R$ 150.14","R$ 53.55","R$ 433.10","R$ 636.79"
"10/1/2019","3245","521","R$ 608.92","R$ 267.59","R$ 1,598.95","R$ 2,475.46"
"10/1/2019","3255","457","R$ 1,445.11","R$ 685.53","R$ 5,251.47","R$ 7,382.12"
"10/1/2019","3265","526","R$ 55.18","R$ 18.44","R$ 151.25","R$ 224.87"
"10/1/2019","3275","330","R$ 137.13","R$ 51.62","R$ 513.74","R$ 702.49"
"10/1/2019","3285","297","R$ 479.92","R$ 154.70","R$ 1,026.23","R$ 1,660.84"
"10/1/2019","3295","1244","R$ 1,443.43","R$ 628.55","R$ 4,238.13","R$ 6,310.11"
"10/1/2019","3305","751","R$ 1,998.52","R$ 766.94","R$ 4,169.96","R$ 6,935.42"
"10/1/2019","3315","770","R$ 3,231.73","R$ 1,068.92","R$ 9,628.49","R$ 13,929.14"
"10/1/2019","3325","841","R$ 1,672.48","R$ 626.52","R$ 5,472.94","R$ 7,771.94"
"10/1/2019","3335","555","R$ 338.81","R$ 120.26","R$ 880.73","R$ 1,339.80"
"10/1/2019","3345","671","R$ 513.19","R$ 215.39","R$ 1,654.43","R$ 2,383.01"
"10/1/2019","3355","426","R$ 698.22","R$ 266.66","R$ 1,836.76","R$ 2,801.64"
"10/1/2019","3365","557","R$ 234.73","R$ 98.52","R$ 697.38","R$ 1,030.63"
"10/1/2019","3375","623","R$ 148.66","R$ 67.13","R$ 423.60","R$ 639.38"
"10/1/2019","3385","667","R$ 397.22","R$ 162.88","R$ 913.68","R$ 1,473.79"
"10/1/2019","3395","458","R$ 30.10","R$ 12.39","R$ 90.17","R$ 132.66"
"10/1/2019","3405","267","R$ 994.54","R$ 376.18","R$ 3,432.75","R$ 4,803.47"
"10/1/2019","3415","267","R$ 39.95","R$ 17.00","R$ 92.97","R$ 149.92"
"10/1/2019","3425","673","R$ 715.33","R$ 242.70","R$ 2,094.50","R$ 3,052.52"
"10/1/2019","3435","243","R$ 67.53","R$ 32.46","R$ 152.75","R$ 252.74"
"10/1/2019","3445","589","R$ 84.96","R$ 34.68","R$ 261.22","R$ 380.87"
"10/1/2019","3455","445","R$ 722.29","R$ 255.10","R$ 2,432.20","R$ 3,409.60"
"10/1/2019","3465","676","R$ 320.64","R$ 124.23","R$ 874.76","R$ 1,319.62"
"10/1/2019","3475","583","R$ 1,186.52","R$ 500.30","R$ 4,168.95","R$ 5,855.78"
"10/1/2019","3485","246","R$ 1,237.43","R$ 512.17","R$ 3,558.51","R$ 5,308.11"
"10/1/2019","3495","323","R$ 129.87","R$ 53.00","R$ 308.89","R$ 491.77"
"10/1/2019","3505","591","R$ 115.09","R$ 43.75","R$ 283.81","R$ 442.65"
"10/1/2019","3515","558","R$ 273.63","R$ 90.97","R$ 560.17","R$ 924.77"
"10/1/2019","3525","535","R$ 209.03","R$ 80.61","R$ 780.37","R$ 1,070.01"
"10/1/2019","3535","234","R$ 1,197.50","R$ 497.96","R$ 2,560.44","R$ 4,255.90"
"10/1/2019","3545","560","R$ 887.80","R$ 337.43","R$ 2,013.27","R$ 3,238.50"
"10/1/2019","3555","308","R$ 315.87","R$ 112.12","R$ 724.21","R$ 1,152.20"
"10/1/2019","3565","172","R$ 101.55","R$ 43.82","R$ 220.63","R$ 366.00"
"10/1/2019","3575","112","R$ 21.47","R$ 8.40","R$ 52.69","R$ 82.56"
"10/1/2019","3585","988","R$ 186.01","R$ 89.43","R$ 675.65","R$ 951.09"
"10/1/2019","3595","585","R$ 185.33","R$ 64.17","R$ 423.86","R$ 673.35"
"10/1/2019","3605","479","R$ 682.49","R$ 255.66","R$ 1,534.42","R$ 2,472.58"
"10/1/2019","3615","364","R$ 234.36","R$ 114.67","R$ 768.42","R$ 1,117.45"
"10/1/2019","3625","197","R$ 249.99","R$ 99.65","R$ 816.91","R$ 1,166.55"
"10/1/2019","3635","253","R$ 3,229.87","R$ 1,539.01","R$ 7,602.37","R$ 12,371.25"
"10/1/2019","3645","627","R$ 71.21","R$ 31.15","R$ 277.92","R$ 380.28"
"10/1/2019","3655","257","R$ 920.27","R$ 309.08","R$ 2,807.42","R$ 4,036.76"
"10/1/2019","3665","394","R$ 112.86","R$ 46.94","R$ 310.32","R$ 470.12"
"10/1/2019","3675","425","R$ 55.97","R$ 24.60","R$ 124.43","R$ 205.00"
"10/1/2019","3685","228","R$ 2,268.09","R$ 947.53","R$ 5,939.92","R$ 9,155.53"
"10/1/2019","3695","487","R$ 67.91","R$ 28.77","R$ 245.14","R$ 341.82"
"10/1/2019","3705","17","R$ 40.47","R$ 13.12","R$ 119.91","R$ 173.49"
"10/1/2019","3715","187","R$ 6.64","R$ 2.54","R$ 18.11","R$ 27.28"
"10/1/2019","3725","131","R$ 702.19","R$ 281.24","R$ 2,135.96","R$ 3,119.39"
"10/1/2019","3735","343","R$ 118.33","R$ 51.53","R$ 437.62","R$ 607.48"
"10/1/2019","3745","513","R$ 1,527.39","R$ 695.98","R$ 4,132.68","R$ 6,356.04"
"10/1/2019","3755","222","R$ 49.97","R$ 21.16","R$ 154.66","R$ 225.79"
"10/1/2019","3765","19","R$ 325.77","R$ 108.85","R$ 764.51","R$ 1,199.13"
"10/1/2019","3775","248","R$ 96.99","R$ 39.77","R$ 264.29","R$ 401.05"
"10/1/2019","3785","346","R$ 143.59","R$ 53.79","R$ 537.19","R$ 734.57"
"10/1/2019","3795","211","R$ 115.85","R$ 55.93","R$ 318.23","R$ 490.01"
"10/1/2019","3805","210","R$ 58.88","R$ 19.07","R$ 186.01","R$ 263.96"
"10/1/2019","3815","243","R$ 497.25","R$ 175.61","R$ 1,244.65","R$ 1,917.51"
"10/1/2019","3825","260","R$ 115.35","R$ 56.20","R$ 365.19","R$ 536.74"
"10/1/2019","3835","244","R$ 134.92","R$ 52.52","R$ 464.89","R$ 652.32"
"10/1/2019","3845","390","R$ 15.72","R$ 7.20","R$ 42.41","R$ 65.32"
"10/1/2019","3855","346","R$ 515.33","R$ 171.32","R$ 1,529.97","R$ 2,216.61"
"10/1/2019","3865","429","R$ 399.32","R$ 141.04","R$ 1,127.13","R$ 1,667.48"
"10/1/2019","3875","577","R$ 285.52","R$ 134.25","R$ 1,094.49","R$ 1,514.25"
"10/1/2019","3885","497","R$ 489.40","R$ 171.14","R$ 1,266.93","R$ 1,927.47"
"10/1/2019","3895","514","R$ 6,258.89","R$ 2,123.58","R$ 13,334.41","R$ 21,716.87"
"10/1/2019","3905","423","R$ 514.90","R$ 188.25","R$ 1,902.75","R$ 2,605.90"
"10/1/2019","3915","425","R$ 230.98","R$ 89.92","R$ 768.31","R$ 1,089.21"
"10/1/2019","3925","485","R$ 795.93","R$ 379.25","R$ 2,147.25","R$ 3,322.42"
"10/1/2019","3935","449","R$ 304.00","R$ 105.78","R$ 896.28","R$ 1,306.06"
"10/1/2019","3945","348","R$ 382.50","R$ 171.17","R$ 1,464.91","R$ 2,018.59"
"10/1/2019","3955","584","R$ 1,686.14","R$ 643.96","R$ 4,108.50","R$ 6,438.60"
"10/1/2019","3965","506","R$ 244.50","R$ 111.41","R$ 692.40","R$ 1,048.32"
